"modelkey";"modelid";"akey";"modelf";"typef";"first_year";"count_runs";"count_years";"lambda_mean";"lambda_min";"lambda_max";"lambda_sd";"lambda_boot_lcl";"lambda_boot_ucl";"lambda_q25";"lambda_q75";"gen_mean";"gen_med";"gen_min";"gen_max";"gen_sd";"gen_boot_lcl";"gen_boot_ucl";"gen_q25";"gen_q75";"gen_age_mean";"gen_age_med";"gen_age_min";"gen_age_max";"gen_age_sd";"gen_age_boot_lcl";"gen_age_boot_ucl";"gen_age_q25";"gen_age_q75";"life_exp_mean";"life_exp_med";"life_exp_min";"life_exp_max";"life_exp_sd";"life_exp_boot_lcl";"life_exp_boot_ucl";"life_exp_q25";"life_exp_q75";"life_exp_adult_mean";"life_exp_adult_med";"life_exp_adult_min";"life_exp_adult_max";"life_exp_adult_sd";"life_exp_adult_boot_lcl";"life_exp_adult_boot_ucl";"life_exp_adult_q25";"life_exp_adult_q75";"eggs_to_adult_mean";"eggs_to_adult_med";"eggs_to_adult_min";"eggs_to_adult_max";"eggs_to_adult_sd";"eggs_to_adult_boot_lcl";"eggs_to_adult_boot_ucl";"eggs_to_adult_q25";"eggs_to_adult_q75";"fem_t0";"fem_t35";"fem_t41";"fem_t45";"fem_t100";"fem_sd_t35";"fem_sd_t41";"fem_sd_t45";"fem_sd_t100";"fem_q25_t35";"fem_q25_t41";"fem_q25_t45";"fem_q25_t100";"fem_q75_t35";"fem_q75_t41";"fem_q75_t45";"fem_q75_t100";"fem_diff_t35";"fem_diff_t41";"fem_diff_t45";"fem_diff_t100";"fem_diff_sd_t35";"fem_diff_sd_t41";"fem_diff_sd_t45";"fem_diff_sd_t100";"fem_diff_q25_t35";"fem_diff_q25_t41";"fem_diff_q25_t45";"fem_diff_q25_t100";"fem_diff_q75_t35";"fem_diff_q75_t41";"fem_diff_q75_t45";"fem_diff_q75_t100";"change50_ymean";"change50_ysd";"change50_yq25";"change50_yq75";"change30_ymean";"change30_ysd";"change30_yq25";"change30_yq75"
64;"poun_female-hunt 2.5%_0.2_4";"poun_female-hunt 2.5%_0.2";"Stochastic bad x2";"female-hunt 2.5%";0,2;50;101;0,952902081047899;0,946491343704295;0,959539599062727;0,0030682491361566;0,952024070604033;0,953700263194309;0,950954006544104;0,954996987533456;36,454069923295;36,7143689802063;30,32002209698;42,5616317352317;2,58146284975304;35,7622479851185;37,1223132532665;34,7096140971173;37,7541689233958;23,143505818386;23,143505818386;23,143505818386;23,143505818386;0;23,143505818386;23,143505818386;23,143505818386;23,143505818386;17,1186369302273;17,1186369302273;17,1186369302273;17,1186369302273;0;17,1186369302273;17,1186369302273;17,1186369302273;17,1186369302273;10,7238605898123;10,7238605898123;10,7238605898123;10,7238605898123;0;10,7238605898123;10,7238605898123;10,7238605898123;10,7238605898123;249,99910000285;249,99910000285;249,99910000285;249,99910000285;0;249,99910000285;249,99910000285;249,99910000285;249,99910000285;10;2,79183666412483;2,14775196214502;1,81792401336257;0,165639492058805;0,540141090916401;0,443872935649888;0,406384616292087;0,0515059799290414;2,38047815548624;1,77721427424336;1,48124315366865;0,127788056292439;3,19755856593887;2,48611830055581;2,17242825400357;0,200484542822548;-0,72084;-0,78526;-0,81824;-0,98338;0,0539630864005901;0,0444149313007347;0,0405505781432904;0,00513447729986775;-0,762;-0,82225;-0,85175;-0,987;-0,68;-0,7515;-0,783;-0,98;21;3,23558025581761;19;24;14;2,46617939662275;13;16
65;"poun_female-hunt 2.5%_0.2_5";"poun_female-hunt 2.5%_0.2";"Stochastic bad x4";"female-hunt 2.5%";0,2;50;101;0,944949369652396;0,938651287657684;0,95083867717691;0,00310777597721598;0,944080947589113;0,945819890341849;0,942943302049422;0,947335203533768;40,9431979848619;41,1622262481604;35,6943135749056;46,5092154726494;2,63637303719379;40,1934211700334;41,6624936828776;38,999491490755;42,4906836865461;15,4348479388553;15,4348479388553;15,4348479388553;15,4348479388553;0;15,4348479388553;15,4348479388553;15,4348479388553;15,4348479388553;17,1186369302273;17,1186369302273;17,1186369302273;17,1186369302273;0;17,1186369302273;17,1186369302273;17,1186369302273;17,1186369302273;10,7238605898123;10,7238605898123;10,7238605898123;10,7238605898123;0;10,7238605898123;10,7238605898123;10,7238605898123;10,7238605898123;249,99910000285;249,99910000285;249,99910000285;249,99910000285;0;249,99910000285;249,99910000285;249,99910000285;249,99910000285;10;2,1324466542166;1,56715624200934;1,25653052249882;0,0715941394980984;0,362485838279253;0,287908455016046;0,233098007739141;0,0227892519321977;1,91270729586102;1,3795530439067;1,09355057972539;0,0543193697632159;2,36504884858562;1,72035995704524;1,38383706262021;0,0851327398032498;-0,78672;-0,84332;-0,8744;-0,99284;0,0361905614034084;0,0287852286382287;0,0233255574992981;0,00231551995306912;-0,8085;-0,862;-0,891;-0,995;-0,76325;-0,82775;-0,8615;-0,99125;19;2,0899174868977;19;21;13;1,93454102556442;12;14
66;"poun_female-hunt 2.5%_0.3_1";"poun_female-hunt 2.5%_0.3";"Deterministic";"female-hunt 2.5%";0,3;1;101;1,02216370960387;1,02216370960387;1,02216370960387;NA;NA;NA;1,02216370960387;1,02216370960387;13,613160065491;13,613160065491;13,613160065491;13,613160065491;NA;NA;NA;13,613160065491;13,613160065491;12,728391649576;12,728391649576;12,728391649576;12,728391649576;NA;NA;NA;12,728391649576;12,728391649576;17,1186369302273;17,1186369302273;17,1186369302273;17,1186369302273;NA;NA;NA;17,1186369302273;17,1186369302273;10,7238605898123;10,7238605898123;10,7238605898123;10,7238605898123;NA;NA;NA;10,7238605898123;10,7238605898123;83,3330333342833;83,3330333342833;83,3330333342833;83,3330333342833;NA;NA;NA;83,3330333342833;83,3330333342833;9;12;12;12;12;NA;NA;NA;NA;12;12;12;12;12;12;12;12;1,333;1,667;1,889;8,889;NA;NA;NA;NA;1,333;1,667;1,889;8,889;1,333;1,667;1,889;8,889;16;NA;16;16;9;NA;9;9
67;"poun_female-hunt 2.5%_0.3_2";"poun_female-hunt 2.5%_0.3";"Stochastic uniform";"female-hunt 2.5%";0,3;50;101;1,0040697653288;0,995343898983993;1,01180794346341;0,00421150460375153;1,00289455870359;1,00523906322627;1,00145217732294;1,00699713319927;20,3681366071846;20,0997805308591;16,1444639134084;25,1816055672069;2,03883438862228;19,7889292552464;20,9213156213505;19,1932660871116;21,7373128931132;12,728391649576;12,728391649576;12,728391649576;12,728391649576;0;12,728391649576;12,728391649576;12,728391649576;12,728391649576;17,1186369302273;17,1186369302273;17,1186369302273;17,1186369302273;0;17,1186369302273;17,1186369302273;17,1186369302273;17,1186369302273;10,7238605898123;10,7238605898123;10,7238605898123;10,7238605898123;0;10,7238605898123;10,7238605898123;10,7238605898123;10,7238605898123;83,3330333342833;83,3330333342833;83,3330333342833;83,3330333342833;0;83,3330333342833;83,3330333342833;83,3330333342833;83,3330333342833;10;11,9863541132433;11,9721876736946;11,96448601715;11,9828934102751;0,0711747899116942;0,108585787353506;0,175946931336224;0,092906936531129;12;12;12;12;12;12;12;12;0,5476;0,607;0,66446;1,58492;0,237990824724528;0,287094523295242;0,312832954707493;0,812456814299715;0,379;0,3895;0,415;1,02775;0,748;0,8325;0,8815;1,9805;34;17,9138910642546;22;44;16;9,53909249951408;10;21
68;"poun_female-hunt 2.5%_0.3_3";"poun_female-hunt 2.5%_0.3";"Stochastic equal";"female-hunt 2.5%";0,3;50;101;0,976980287377348;0,967055797139733;0,989628119958089;0,00509602570671869;0,975620668979677;0,978323123813552;0,974239384707022;0,980399964108838;30,8758925294119;30,541717613678;23,8461760839442;36,275380145745;2,90992599272437;30,1356554656875;31,6733220412168;29,0940947820496;32,6539208991099;18,1442510173572;17,935948733981;12,728391649576;23,143505818386;4,93022982984548;16,7902861754119;19,4982158593025;12,728391649576;23,143505818386;17,1186369302273;17,1186369302273;17,1186369302273;17,1186369302273;0;17,1186369302273;17,1186369302273;17,1186369302273;17,1186369302273;10,7238605898123;10,7238605898123;10,7238605898123;10,7238605898123;0;10,7238605898123;10,7238605898123;10,7238605898123;10,7238605898123;169,999388001938;166,666066668567;83,3330333342833;249,99910000285;78,8951518143823;149,99946000171;191,665976668852;83,3330333342833;249,99910000285;10;7,12303513754695;6,37382851008769;5,97755370993205;2,56814482434097;1,60271569037256;1,54469468481169;1,44386900285977;1,26450822479787;6,11342911391083;5,30138484073165;4,98813239092686;1,81952810311312;8,19714418550248;7,21030409625398;6,97840260085718;3,10270850904718;-0,2877;-0,3627;-0,40222;-0,74316;0,160283836250775;0,154491826611623;0,144454115305073;0,126456794267159;-0,38875;-0,47;-0,50125;-0,818;-0,18025;-0,27925;-0,30175;-0,6895;53;14,0495419021253;43;60;34;13,4141259689256;25;42
69;"poun_female-hunt 2.5%_0.3_4";"poun_female-hunt 2.5%_0.3";"Stochastic bad x2";"female-hunt 2.5%";0,3;50;101;0,962535323637159;0,953737539360568;0,97164396587442;0,00404069767224984;0,961398343031954;0,963558272946715;0,960068941911959;0,964650150666167;36,9710920087056;36,6075674692602;30,8960507587608;41,4457884683634;2,38705945320958;36,3466554800823;37,6333973390374;35,4889976733192;38,6295174211209;23,143505818386;23,143505818386;23,143505818386;23,143505818386;0;23,143505818386;23,143505818386;23,143505818386;23,143505818386;17,1186369302273;17,1186369302273;17,1186369302273;17,1186369302273;0;17,1186369302273;17,1186369302273;17,1186369302273;17,1186369302273;10,7238605898123;10,7238605898123;10,7238605898123;10,7238605898123;0;10,7238605898123;10,7238605898123;10,7238605898123;10,7238605898123;249,99910000285;249,99910000285;249,99910000285;249,99910000285;0;249,99910000285;249,99910000285;249,99910000285;249,99910000285;10;4,4857575625902;3,77631470236223;3,33387202115831;0,602392085352192;1,0069555560648;1,01847119416556;0,942496362795857;0,252584363515484;3,7899932555028;3,19000064896085;2,67527684950004;0,43258942144998;5,24208021090285;4,44669867844402;3,97770837209416;0,692606208214421;-0,55148;-0,62238;-0,66658;-0,93984;0,100709369687518;0,101842593631304;0,0943482671287824;0,025313028024223;-0,62125;-0,68075;-0,7325;-0,95675;-0,476;-0,55525;-0,60225;-0,93075;32;6,67300379078543;27;36;20;5,26478481836375;17;24
70;"poun_female-hunt 2.5%_0.3_5";"poun_female-hunt 2.5%_0.3";"Stochastic bad x4";"female-hunt 2.5%";0,3;50;101;0,949615039732653;0,940393372391464;0,95769616460881;0,00406915225569143;0,948449368623485;0,950714286343311;0,946822899771114;0,952871917066707;41,7351392132751;42,0658714722585;35,3828670938359;48,4070798569093;3,11886742355228;40,9183205824191;42,6502520666279;39,2021744940528;43,8220715653071;12,728391649576;12,728391649576;12,728391649576;12,728391649576;0;12,728391649576;12,728391649576;12,728391649576;12,728391649576;17,1186369302273;17,1186369302273;17,1186369302273;17,1186369302273;0;17,1186369302273;17,1186369302273;17,1186369302273;17,1186369302273;10,7238605898123;10,7238605898123;10,7238605898123;10,7238605898123;0;10,7238605898123;10,7238605898123;10,7238605898123;10,7238605898123;10239,9631361167;249,99910000285;249,99910000285;249999,10000285;49437,5007895288;249,99910000285;25224,9091902876;249,99910000285;249,99910000285;10;2,92782440301349;2,20754189606325;1,86088376111943;0,149381388740645;0,816223078271721;0,610983309382084;0,56639082428168;0,0685315244455055;2,37027089845797;1,75989714902885;1,49345423519739;0,0995777688588782;3,32696965073191;2,61884797419728;2,21236514517792;0,193094223145971;-0,70722;-0,77924;-0,81392;-0,98508;0,0817156068824265;0,0611079873866664;0,0566456367539928;0,00685071126949306;-0,763;-0,82375;-0,85075;-0,99;-0,66725;-0,738;-0,779;-0,9805;23;4,09000773413769;20;25;15;3,64266105914848;13;16
71;"poun_female-hunt 2.5%_0.4_1";"poun_female-hunt 2.5%_0.4";"Deterministic";"female-hunt 2.5%";0,4;1;101;1,04701688216965;1,04701688216965;1,04701688216965;NA;NA;NA;1,04701688216965;1,04701688216965;12,7566543564327;12,7566543564327;12,7566543564327;12,7566543564327;NA;NA;NA;12,7566543564327;12,7566543564327;11,3068183263366;11,3068183263366;11,3068183263366;11,3068183263366;NA;NA;NA;11,3068183263366;11,3068183263366;17,1186369302273;17,1186369302273;17,1186369302273;17,1186369302273;NA;NA;NA;17,1186369302273;17,1186369302273;10,7238605898123;10,7238605898123;10,7238605898123;10,7238605898123;NA;NA;NA;10,7238605898123;10,7238605898123;62,4997750007125;62,4997750007125;62,4997750007125;62,4997750007125;NA;NA;NA;62,4997750007125;62,4997750007125;10;12;12;12;12;NA;NA;NA;NA;12;12;12;12;12;12;12;12;3,9;5,5;6,9;97,9;NA;NA;NA;NA;3,9;5,5;6,9;97,9;3,9;5,5;6,9;97,9;9;NA;9;9;6;NA;6;6
72;"poun_female-hunt 2.5%_0.4_2";"poun_female-hunt 2.5%_0.4";"Stochastic uniform";"female-hunt 2.5%";0,4;50;101;1,02341044947156;1,01192828123204;1,03688875533218;0,00553024695321818;1,02197772176652;1,02488747356502;1,01956112077208;1,02704202939079;19,9674503071235;19,9949602872421;15,2664290171215;24,0630890045529;2,10344910706933;19,4006594096372;20,5420288991438;18,7534402319614;21,130766942071;11,3068183263366;11,3068183263366;11,3068183263366;11,3068183263366;0;11,3068183263366;11,3068183263366;11,3068183263366;11,3068183263366;17,1186369302273;17,1186369302273;17,1186369302273;17,1186369302273;0;17,1186369302273;17,1186369302273;17,1186369302273;17,1186369302273;10,7238605898123;10,7238605898123;10,7238605898123;10,7238605898123;0;10,7238605898123;10,7238605898123;10,7238605898123;10,7238605898123;62,4997750007125;62,4997750007125;62,4997750007125;62,4997750007125;0;62,4997750007125;62,4997750007125;62,4997750007125;62,4997750007125;10;12;12;12;12;0;0;0;0;12;12;12;12;12;12;12;12;2,0578;2,5885;3,05562;19,53864;0,614544530194384;0,860585141467296;1,02036069832872;9,48964787579237;1,669;2,0345;2,14425;12,89575;2,4395;3,13;3,76425;24,29325;11;3,73297495850378;10;14;7;3,20592563601738;5;7
73;"poun_female-hunt 2.5%_0.4_3";"poun_female-hunt 2.5%_0.4";"Stochastic equal";"female-hunt 2.5%";0,4;50;101;0,989337600770659;0,976433762697162;1,00180015439457;0,00578154494142918;0,98772701483628;0,990935773291382;0,985431909032075;0,993300074864435;30,8327336003666;31,1163964845716;25,357771960074;36,980734409521;2,59289285770784;30,0967081237109;31,574175769521;29,1484030011986;32,3579165398523;17,8169964469638;20,1843339453736;11,3068183263366;23,143505818386;5,6400395768203;16,2782270729973;19,2373989460097;11,3068183263366;23,143505818386;17,1186369302273;17,1186369302273;17,1186369302273;17,1186369302273;0;17,1186369302273;17,1186369302273;17,1186369302273;17,1186369302273;10,7238605898123;10,7238605898123;10,7238605898123;10,7238605898123;0;10,7238605898123;10,7238605898123;10,7238605898123;10,7238605898123;165,624403751888;203,124268752316;62,4997750007125;249,99910000285;89,3411788010344;139,374498251589;189,999316002166;62,4997750007125;249,99910000285;10;10,9797803494451;10,6061693563255;10,6223668705321;9,62710787442364;1,34011677778839;1,72971377940091;1,77380886583304;2,54417543359232;10,5188645472381;9,55835696567615;9,57181365721476;7,26740703684563;12;12;12;12;0,24938;0,21196;0,2243;0,23794;0,336656422084315;0,38775254890674;0,398014626436194;0,688208155803377;0,05175;-0,0445;-0,04275;-0,27325;0,45425;0,425;0,41675;0,48125;37;25,7675044525908;16;59;19;23,2057859897346;7;20
74;"poun_female-hunt 2.5%_0.4_4";"poun_female-hunt 2.5%_0.4";"Stochastic bad x2";"female-hunt 2.5%";0,4;50;101;0,970067611586031;0,954683308607916;0,985842203547593;0,00646285058629566;0,968365798336429;0,971924308877513;0,96635171046345;0,973606622981658;36,5752848718089;36,9546122594225;26,2563358639151;42,4492594828047;3,361613990348;35,6362449922135;37,4851269361296;34,7027436623459;38,2754173650421;23,143505818386;23,143505818386;23,143505818386;23,143505818386;0;23,143505818386;23,143505818386;23,143505818386;23,143505818386;17,1186369302273;17,1186369302273;17,1186369302273;17,1186369302273;0;17,1186369302273;17,1186369302273;17,1186369302273;17,1186369302273;10,7238605898123;10,7238605898123;10,7238605898123;10,7238605898123;0;10,7238605898123;10,7238605898123;10,7238605898123;10,7238605898123;249,99910000285;249,99910000285;249,99910000285;249,99910000285;0;249,99910000285;249,99910000285;249,99910000285;249,99910000285;10;6,37133898048207;5,55474648216313;5,15375401123302;1,99106927787384;2,36003305761344;2,00785352260309;1,94879966281014;1,48745990820844;4,68414747143908;4,06193574272151;3,8635620486829;1,03954660152059;7,71806575015573;6,50872049941313;6,22452995888988;2,32955106849235;-0,36188;-0,44452;-0,48466;-0,80094;0,238556256147138;0,200762245414006;0,1948316499872;0,14879617753484;-0,53175;-0,59375;-0,61375;-0,896;-0,22825;-0,349;-0,37775;-0,76725;43;18,0466374277587;31;54;22;11,3592390997448;12;31
75;"poun_female-hunt 2.5%_0.4_5";"poun_female-hunt 2.5%_0.4";"Stochastic bad x4";"female-hunt 2.5%";0,4;50;101;0,955121165025806;0,942064847746589;0,965493800665161;0,00530348571926703;0,953582723234709;0,956645811382148;0,951879206194288;0,958981611435862;41,0123043646944;40,8380487259569;34,3925932985366;48,3928824580931;3,35040903089887;40,0998525245872;41,8751635589146;38,8501574299956;43,7436362383114;11,3068183263366;11,3068183263366;11,3068183263366;11,3068183263366;0;11,3068183263366;11,3068183263366;11,3068183263366;11,3068183263366;17,1186369302273;17,1186369302273;17,1186369302273;17,1186369302273;0;17,1186369302273;17,1186369302273;17,1186369302273;17,1186369302273;10,7238605898123;10,7238605898123;10,7238605898123;10,7238605898123;0;10,7238605898123;10,7238605898123;10,7238605898123;10,7238605898123;5244,98111805979;249,99910000285;249,99910000285;249999,10000285;35319,8565687293;249,99910000285;15234,9451541737;249,99910000285;249,99910000285;10;3,90515217228803;3,12216501482758;2,70543707674004;0,358123079289653;1,59306993748493;1,27967715587884;1,12104107068962;0,217760568966711;2,98865406055182;2,29576400930601;1,95949194396124;0,208882286923065;4,65184433644575;4,03482913143062;3,44559750985969;0,455955682664628;-0,60946;-0,68778;-0,72944;-0,96422;0,159266201239129;0,128023640992831;0,112156807139625;0,0217896155757456;-0,70125;-0,77025;-0,804;-0,979;-0,535;-0,59625;-0,65525;-0,95425;27;8,60158979135692;21;31;17;6,79567689710127;13;21
76;"poun_female-hunt 2.5%_0.5_1";"poun_female-hunt 2.5%_0.5";"Deterministic";"female-hunt 2.5%";0,5;1;101;1,06879150955633;1,06879150955633;1,06879150955633;NA;NA;NA;1,06879150955633;1,06879150955633;12,1639264329576;12,1639264329576;12,1639264329576;12,1639264329576;NA;NA;NA;12,1639264329576;12,1639264329576;10,4138803867978;10,4138803867978;10,4138803867978;10,4138803867978;NA;NA;NA;10,4138803867978;10,4138803867978;17,1186369302273;17,1186369302273;17,1186369302273;17,1186369302273;NA;NA;NA;17,1186369302273;17,1186369302273;10,7238605898123;10,7238605898123;10,7238605898123;10,7238605898123;NA;NA;NA;10,7238605898123;10,7238605898123;49,99982000057;49,99982000057;49,99982000057;49,99982000057;NA;NA;NA;49,99982000057;49,99982000057;10;12;12;12;12;NA;NA;NA;NA;12;12;12;12;12;12;12;12;9,2;14,2;18,9;773,9;NA;NA;NA;NA;9,2;14,2;18,9;773,9;9,2;14,2;18,9;773,9;7;NA;7;7;4;NA;4;4
77;"poun_female-hunt 2.5%_0.5_2";"poun_female-hunt 2.5%_0.5";"Stochastic uniform";"female-hunt 2.5%";0,5;50;101;1,04138359095599;1,02255800063272;1,0573273301252;0,00644960070679798;1,03964411037515;1,04311900678067;1,03788759962669;1,04580035216089;19,2751319413361;19,3562805685495;14,8095397031589;23,3542595608169;2,16500686420168;18,6547145695144;19,8572620662492;17,6218189799889;20,8652921710207;10,4138803867978;10,4138803867978;10,4138803867978;10,4138803867978;0;10,4138803867978;10,4138803867978;10,4138803867978;10,4138803867978;17,1186369302273;17,1186369302273;17,1186369302273;17,1186369302273;0;17,1186369302273;17,1186369302273;17,1186369302273;17,1186369302273;10,7238605898123;10,7238605898123;10,7238605898123;10,7238605898123;0;10,7238605898123;10,7238605898123;10,7238605898123;10,7238605898123;49,99982000057;49,99982000057;49,99982000057;49,99982000057;0;49,99982000057;49,99982000057;49,99982000057;49,99982000057;10;12;12;12;12;0;0;0;0;12;12;12;12;12;12;12;12;4,75034;6,55252;8,2312;132,31876;1,45280326645434;1,96041875201838;2,65994044739228;63,1851121787662;3,82575;5,1745;6,27575;93,79325;5,34225;7,5015;9,62425;160,99625;8;2,4660966430903;6;9;5;2,41627137278468;4;6
78;"poun_female-hunt 2.5%_0.5_3";"poun_female-hunt 2.5%_0.5";"Stochastic equal";"female-hunt 2.5%";0,5;50;101;1,0011129246332;0,983678539635699;1,02156186702318;0,00796580608315887;0,998949534121336;1,00319170741091;0,995923379270919;1,00461463127887;29,7931966842001;30,0467827737578;23,314847444863;35,1912164627438;2,9843971654232;28,941143196454;30,5980265961869;28,263390234725;31,9968413194193;16,3968043396442;10,4138803867978;10,4138803867978;23,143505818386;6,35311148754604;14,7419530335378;18,0548380521086;10,4138803867978;23,143505818386;17,1186369302273;17,1186369302273;17,1186369302273;17,1186369302273;0;17,1186369302273;17,1186369302273;17,1186369302273;17,1186369302273;10,7238605898123;10,7238605898123;10,7238605898123;10,7238605898123;0;10,7238605898123;10,7238605898123;10,7238605898123;10,7238605898123;143,999481601642;49,99982000057;49,99982000057;249,99910000285;99,8157982033332;115,949582581322;169,999388001938;49,99982000057;249,99910000285;10;11,8032114115303;11,8167272426079;11,8017458048523;11,8883663886591;0,7445500612165;0,679333152727896;0,69169097005555;0,553826030813958;12;12;12;12;12;12;12;12;1,12942;1,2664;1,41232;4,6814;0,796875559127455;0,980707553821448;1,05314286566933;4,44102541018148;0,54525;0,6645;0,5635;1,717;1,61125;1,61875;2,03275;5,63225;20;19,1051227236497;8;23;8;8,6708519459963;4;9
